image_path,label,label_id,split,site,mineral,source
images/non-minerals/images (37).jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Kapoeta_East/hematite/02330560017672623656788.jpg,mineral,1,train,Kapoeta_East,hematite,field_mineral
images/non-minerals/Paper_143.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Plastic_60.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Kapoeta_East/hematite/03250560017689218922147.jpg,mineral,1,train,Kapoeta_East,hematite,field_mineral
images/Kapoeta_East/hematite/09793020017673756407196.jpg,mineral,1,train,Kapoeta_East,hematite,field_mineral
images/Central_Equatoria/hematite/05790000017695641868290.jpg,mineral,1,train,Central_Equatoria,hematite,field_mineral
images/Central_Equatoria/chalcopyrite/01626190017688444703774.jpg,mineral,1,train,Central_Equatoria,chalcopyrite,field_mineral
images/Kapoeta_East/chalcopyrite/00231580017682196936232.jpg,mineral,1,train,Kapoeta_East,chalcopyrite,field_mineral
images/Kapoeta_East/hematite/04980230017676418184047.jpg,mineral,1,train,Kapoeta_East,hematite,field_mineral
images/non-minerals/Textile Trash_106.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/wood (81).jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Central_Equatoria/gold/03702900017684991849920.jpg,mineral,1,train,Central_Equatoria,gold,field_mineral
images/Kapoeta_East/hematite/02307920017686977301252.jpg,mineral,1,train,Kapoeta_East,hematite,field_mineral
images/non-minerals/wood (154).jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Central_Equatoria/gold/08293280017685880977554.webp,mineral,1,train,Central_Equatoria,gold,field_mineral
images/Central_Equatoria/gold/04225180017660131536461.jpg,mineral,1,train,Central_Equatoria,gold,field_mineral
images/non-minerals/battery-outlined-2319606.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Paper_465.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Textile Trash_18.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Central_Equatoria/gold/05177270017682943047419.jpg,mineral,1,train,Central_Equatoria,gold,field_mineral
images/Central_Equatoria/hematite/05121540017689993407970.jpg,mineral,1,train,Central_Equatoria,hematite,field_mineral
images/Central_Equatoria/gold/02238780017650352363259.jpg,mineral,1,train,Central_Equatoria,gold,field_mineral
images/Kapoeta_East/gold/06499400017597947085442.jpg,mineral,1,train,Kapoeta_East,gold,field_mineral
images/non-minerals/Glass_258.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Plastic_824.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/closeup-of-a-heap-of-computer-mouse-montevideo-uruguay-picture-id89134026.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Central_Equatoria/gold/01997320017663125882328.jpg,mineral,1,train,Central_Equatoria,gold,field_mineral
images/Kapoeta_East/chalcopyrite/02510840017663379856070.jpg,mineral,1,train,Kapoeta_East,chalcopyrite,field_mineral
images/Central_Equatoria/chalcopyrite/07156060017702217272087.jpg,mineral,1,train,Central_Equatoria,chalcopyrite,field_mineral
images/non-minerals/Vegetation_190.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Kapoeta_East/gold/09798220017598449818963.jpg,mineral,1,train,Kapoeta_East,gold,field_mineral
images/Central_Equatoria/chalcopyrite/01086310017686622511846.jpg,mineral,1,train,Central_Equatoria,chalcopyrite,field_mineral
images/Central_Equatoria/hematite/01233850017695641844707.jpg,mineral,1,train,Central_Equatoria,hematite,field_mineral
images/Central_Equatoria/hematite/01793730017697962376060.jpg,mineral,1,train,Central_Equatoria,hematite,field_mineral
images/non-minerals/Vegetation_68.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/images - 2022-04-19T135706.659.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Kapoeta_East/hematite/01273930017694612824838.jpg,mineral,1,train,Kapoeta_East,hematite,field_mineral
images/Central_Equatoria/chalcopyrite/03195120017688444696308.jpg,mineral,1,train,Central_Equatoria,chalcopyrite,field_mineral
images/Central_Equatoria/chalcopyrite/03654210017688444689163.jpg,mineral,1,train,Central_Equatoria,chalcopyrite,field_mineral
images/non-minerals/Plastic_639.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/wood (301).jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Central_Equatoria/gold/07261730017650376655288.jpg,mineral,1,train,Central_Equatoria,gold,field_mineral
images/non-minerals/Plastic_570.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Metal_761.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Central_Equatoria/gold/00081230017663975235325.jpg,mineral,1,train,Central_Equatoria,gold,field_mineral
images/non-minerals/man-is-seen-sorting-tvs-for-recycle-at-a-tv-recycling-scrap-yard-in-picture-id1228516991.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Central_Equatoria/gold/08217720017657663647393.jpg,mineral,1,train,Central_Equatoria,gold,field_mineral
images/non-minerals/battery-charger-batteries-isolated-white-17899326.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Central_Equatoria/gold/06871870017672924755941.jpg,mineral,1,train,Central_Equatoria,gold,field_mineral
images/non-minerals/environmental-protection-department-small-group-media-tour-to-waste-picture-id1096432646.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Cardboard_137.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/closeup-of-a-large-number-of-broken-cellphones-including-cracked-picture-id1084203064.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Central_Equatoria/chalcopyrite/01088830017686622505138.jpg,mineral,1,train,Central_Equatoria,chalcopyrite,field_mineral
images/Central_Equatoria/hematite/05680320017689714528457.jpg,mineral,1,train,Central_Equatoria,hematite,field_mineral
images/non-minerals/Food Organics_96.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Miscellaneous Trash_457.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Kapoeta_East/chalcopyrite/09939090017683747485820.jpg,mineral,1,train,Kapoeta_East,chalcopyrite,field_mineral
images/non-minerals/Glass_62.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Kapoeta_East/gold/06816830017558660078809.jpg,mineral,1,train,Kapoeta_East,gold,field_mineral
images/non-minerals/many-stepper-motors-as-industrial-e-waste-background-many-stepper-motors-as-industrial-e-waste-background-136603339.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Central_Equatoria/hematite/06548860017695641782968.jpg,mineral,1,train,Central_Equatoria,hematite,field_mineral
images/Central_Equatoria/gold/02312180017685880982961.webp,mineral,1,train,Central_Equatoria,gold,field_mineral
images/Central_Equatoria/hematite/07521410017700956568904.jpg,mineral,1,train,Central_Equatoria,hematite,field_mineral
images/non-minerals/Paper_201.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Kapoeta_East/gold/02032560017633747644764.jpg,mineral,1,train,Kapoeta_East,gold,field_mineral
images/Central_Equatoria/chalcopyrite/07319230017688444691713.jpg,mineral,1,train,Central_Equatoria,chalcopyrite,field_mineral
images/non-minerals/Metal_444.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Vegetation_213.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Kapoeta_East/chalcopyrite/07952290017671895183677.jpg,mineral,1,train,Kapoeta_East,chalcopyrite,field_mineral
images/non-minerals/Paper_70.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Plastic_593.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Central_Equatoria/hematite/00623730017700711669624.jpg,mineral,1,train,Central_Equatoria,hematite,field_mineral
images/Kapoeta_East/gold/02174070017592237904963.webp,mineral,1,train,Kapoeta_East,gold,field_mineral
images/Central_Equatoria/hematite/05725350017695786541714.jpg,mineral,1,train,Central_Equatoria,hematite,field_mineral
images/Central_Equatoria/chalcopyrite/05903040017686622486904.jpg,mineral,1,train,Central_Equatoria,chalcopyrite,field_mineral
images/Central_Equatoria/gold/06851650017683436602235.jpg,mineral,1,train,Central_Equatoria,gold,field_mineral
images/non-minerals/image11.jpeg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Kapoeta_East/hematite/03677640017674754581144.jpg,mineral,1,train,Kapoeta_East,hematite,field_mineral
images/non-minerals/computer-junk-picture-id155909688.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Kapoeta_East/chalcopyrite/07553790017667737973173.jpg,mineral,1,train,Kapoeta_East,chalcopyrite,field_mineral
images/Central_Equatoria/gold/04110150017663066574642.jpg,mineral,1,train,Central_Equatoria,gold,field_mineral
images/non-minerals/Textile Trash_74.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Metal_206.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Central_Equatoria/hematite/05500900017695786389218.jpg,mineral,1,train,Central_Equatoria,hematite,field_mineral
images/non-minerals/Metal_650.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Paper_292.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Glass_381.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Kapoeta_East/gold/05017330017633747632282.jpg,mineral,1,train,Kapoeta_East,gold,field_mineral
images/non-minerals/wood (342).jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Miscellaneous Trash_354.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Kapoeta_East/hematite/03660250017687067266625.jpg,mineral,1,train,Kapoeta_East,hematite,field_mineral
images/non-minerals/Paper_195.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Plastic_551.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Central_Equatoria/chalcopyrite/05375790017691141424556.jpg,mineral,1,train,Central_Equatoria,chalcopyrite,field_mineral
images/non-minerals/Miscellaneous Trash_129.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Kapoeta_East/chalcopyrite/00314030017667737969151.jpg,mineral,1,train,Kapoeta_East,chalcopyrite,field_mineral
images/non-minerals/Miscellaneous Trash_288.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Miscellaneous Trash_384.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Cardboard_171.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Central_Equatoria/hematite/08742130017702029707479.jpg,mineral,1,train,Central_Equatoria,hematite,field_mineral
images/Central_Equatoria/hematite/00099180017696915185839.jpg,mineral,1,train,Central_Equatoria,hematite,field_mineral
images/non-minerals/e-waste-electronic-computer-circuit-cpu-chip-mainboard-core-processor-electronics-device-concept-data-hardware-technician-198145342.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Central_Equatoria/chalcopyrite/03601090017686622493585.jpg,mineral,1,train,Central_Equatoria,chalcopyrite,field_mineral
images/Kapoeta_East/gold/01199450017634861953999.jpg,mineral,1,train,Kapoeta_East,gold,field_mineral
images/non-minerals/wood (192).jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Vegetation_100.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Kapoeta_East/hematite/02804920017680531945909.jpg,mineral,1,train,Kapoeta_East,hematite,field_mineral
images/non-minerals/Glass_153.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Central_Equatoria/gold/05550660017640931867946.jpg,mineral,1,train,Central_Equatoria,gold,field_mineral
images/Kapoeta_East/gold/02756190017582161929614.jpg,mineral,1,train,Kapoeta_East,gold,field_mineral
images/Central_Equatoria/hematite/07750400017689714584476.jpg,mineral,1,train,Central_Equatoria,hematite,field_mineral
images/non-minerals/Food Organics_218.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/wood (314).jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Central_Equatoria/hematite/03968500017696915853516.jpg,mineral,1,train,Central_Equatoria,hematite,field_mineral
images/Kapoeta_East/hematite/07893620017689218932779.jpg,mineral,1,train,Kapoeta_East,hematite,field_mineral
images/non-minerals/many-different-types-used-new-battery-rechargeable-accumulator-alkaline-batteries-color-background-ecology-recycling-concept-172661205.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Kapoeta_East/hematite/09257840017680531932964.jpg,mineral,1,train,Kapoeta_East,hematite,field_mineral
images/Central_Equatoria/hematite/01534550017695650254245.jpg,mineral,1,train,Central_Equatoria,hematite,field_mineral
images/Kapoeta_East/chalcopyrite/05582820017672354983847.jpg,mineral,1,train,Kapoeta_East,chalcopyrite,field_mineral
images/Central_Equatoria/gold/01086100017645840805314.jpg,mineral,1,train,Central_Equatoria,gold,field_mineral
images/Kapoeta_East/chalcopyrite/06837210017671104177098.jpg,mineral,1,train,Kapoeta_East,chalcopyrite,field_mineral
images/non-minerals/battery-small-aaa-battery-held-fingers-7074395.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/images6.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Kapoeta_East/hematite/02302050017680531972614.jpg,mineral,1,train,Kapoeta_East,hematite,field_mineral
images/Kapoeta_East/gold/02328980017578393911256.jpg,mineral,1,train,Kapoeta_East,gold,field_mineral
images/non-minerals/computer-recycle-dump-picture-id856086582.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Food Organics_74.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Food Organics_68.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Kapoeta_East/chalcopyrite/08759980017663379841245.jpg,mineral,1,train,Kapoeta_East,chalcopyrite,field_mineral
images/Kapoeta_East/gold/00697610017558168952648.jpg,mineral,1,train,Kapoeta_East,gold,field_mineral
images/non-minerals/Paper_339.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Metal_538.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Kapoeta_East/gold/07158730017557804197571.jpg,mineral,1,train,Kapoeta_East,gold,field_mineral
images/Kapoeta_East/gold/00780860017551360136213.webp,mineral,1,train,Kapoeta_East,gold,field_mineral
images/Central_Equatoria/gold/06270300017676576333168.jpg,mineral,1,train,Central_Equatoria,gold,field_mineral
images/Kapoeta_East/chalcopyrite/01096320017673813719452.jpg,mineral,1,train,Kapoeta_East,chalcopyrite,field_mineral
images/Kapoeta_East/hematite/04458680017680533276410.jpg,mineral,1,train,Kapoeta_East,hematite,field_mineral
images/Kapoeta_East/chalcopyrite/02949830017667737961013.jpg,mineral,1,train,Kapoeta_East,chalcopyrite,field_mineral
images/non-minerals/battery-charger-23359508.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Central_Equatoria/chalcopyrite/05998030017686622498504.jpg,mineral,1,train,Central_Equatoria,chalcopyrite,field_mineral
images/non-minerals/e-book-reader-hand-background-table-paper-books-no-longer-used-intended-waste-paper-e-174956834.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Plastic_694.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Vegetation_162.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Metal_789.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Vegetation_404.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Cardboard_280.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Miscellaneous Trash_127.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Kapoeta_East/gold/02182670017586579731615.jpg,mineral,1,train,Kapoeta_East,gold,field_mineral
images/non-minerals/Plastic_84.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Cardboard_84.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/electronic-waste-gadgets-equipment-used-damaged-e-management-plan-mobile-accessories-not-use-expired-technical-181134627.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/wood (122).jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Central_Equatoria/hematite/00932430017695786415200.jpg,mineral,1,train,Central_Equatoria,hematite,field_mineral
images/Central_Equatoria/hematite/04108240017692676448652.jpg,mineral,1,train,Central_Equatoria,hematite,field_mineral
images/non-minerals/Metal_575.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Metal_37.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Central_Equatoria/hematite/03088800017692934876101.jpg,mineral,1,train,Central_Equatoria,hematite,field_mineral
images/non-minerals/Textile Trash_260.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Plastic_896.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Central_Equatoria/gold/01120100017676540869881.jpg,mineral,1,train,Central_Equatoria,gold,field_mineral
images/non-minerals/Plastic_561.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/wood (300).jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Food Organics_267.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Central_Equatoria/gold/02452390017661647222135.jpg,mineral,1,train,Central_Equatoria,gold,field_mineral
images/Central_Equatoria/gold/02639720017646455335322.jpg,mineral,1,train,Central_Equatoria,gold,field_mineral
images/non-minerals/Paper_65.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/wood (184).jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Kapoeta_East/chalcopyrite/05688760017667737961025.jpg,mineral,1,train,Kapoeta_East,chalcopyrite,field_mineral
images/non-minerals/e-waste-electronic-computer-circuit-cpu-chip-mainboard-core-processor-electronics-device-concept-data-hardware-technician-e-197166373.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Cardboard_282.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Metal_507.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Central_Equatoria/hematite/08463110017695786375280.jpg,mineral,1,train,Central_Equatoria,hematite,field_mineral
images/Central_Equatoria/hematite/03574000017694856784870.jpg,mineral,1,train,Central_Equatoria,hematite,field_mineral
images/Kapoeta_East/gold/01923580017658956921184.jpg,mineral,1,train,Kapoeta_East,gold,field_mineral
images/Kapoeta_East/chalcopyrite/01108080017669447345626.jpg,mineral,1,train,Kapoeta_East,chalcopyrite,field_mineral
images/non-minerals/Glass_407.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Central_Equatoria/hematite/06899690017695786538950.jpg,mineral,1,train,Central_Equatoria,hematite,field_mineral
images/Central_Equatoria/gold/03757750017677604976686.jpg,mineral,1,train,Central_Equatoria,gold,field_mineral
images/non-minerals/Paper_482.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/wood (115).jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Kapoeta_East/gold/02216710017601154003201.jpg,mineral,1,train,Kapoeta_East,gold,field_mineral
images/non-minerals/Metal_609.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/9-volt-battery-white-clipping-path-11607399.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Central_Equatoria/hematite/06932020017696915177465.jpg,mineral,1,train,Central_Equatoria,hematite,field_mineral
images/Kapoeta_East/hematite/09576660017680531887696.jpg,mineral,1,train,Kapoeta_East,hematite,field_mineral
images/Central_Equatoria/gold/00560600017644271983607.jpg,mineral,1,train,Central_Equatoria,gold,field_mineral
images/Kapoeta_East/gold/00590940017555323139936.jpg,mineral,1,train,Kapoeta_East,gold,field_mineral
images/non-minerals/Paper_228.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Textile Trash_146.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Plastic_150.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
