sample_id,site,mineral,image_path,audio_path,Au,Cu,Fe,S,O
S00305,Central_Equatoria,gold,images\Central_Equatoria\gold\08217720017657663647393.jpg,audio\Central_Equatoria\gold\Central_Equatoria_gold_001.wav,1,0,0,0,0
S00306,Central_Equatoria,gold,images\Central_Equatoria\gold\08256030017682848289561.jpg,audio\Central_Equatoria\gold\Central_Equatoria_gold_009.wav,1,0,0,0,0
S00307,Central_Equatoria,gold,images\Central_Equatoria\gold\08367440017667249692182.jpg,audio\Central_Equatoria\gold\Central_Equatoria_gold_001.wav,1,0,0,0,0
S00308,Central_Equatoria,gold,images\Central_Equatoria\gold\08495990017682943044299.jpg,audio\Central_Equatoria\gold\Central_Equatoria_gold_003.wav,1,0,0,0,0
S00309,Central_Equatoria,gold,images\Central_Equatoria\gold\08513800017678227699029.jpg,audio\Central_Equatoria\gold\Central_Equatoria_gold_004.wav,1,0,0,0,0
S00310,Central_Equatoria,gold,images\Central_Equatoria\gold\08595940017644570647699.jpg,audio\Central_Equatoria\gold\Central_Equatoria_gold_006.wav,1,0,0,0,0
S00311,Central_Equatoria,gold,images\Central_Equatoria\gold\08681170017645840795845.jpg,audio\Central_Equatoria\gold\Central_Equatoria_gold_001.wav,1,0,0,0,0
S00312,Central_Equatoria,gold,images\Central_Equatoria\gold\09032450017647364029075.jpg,audio\Central_Equatoria\gold\Central_Equatoria_gold_008.wav,1,0,0,0,0
S00313,Central_Equatoria,gold,images\Central_Equatoria\gold\09045310017678893445788.jpg,audio\Central_Equatoria\gold\Central_Equatoria_gold_003.wav,1,0,0,0,0
S00314,Central_Equatoria,gold,images\Central_Equatoria\gold\09309940017662816255485.jpg,audio\Central_Equatoria\gold\Central_Equatoria_gold_004.wav,1,0,0,0,0
S00315,Central_Equatoria,gold,images\Central_Equatoria\gold\09432720017679614786546.jpg,audio\Central_Equatoria\gold\Central_Equatoria_gold_003.wav,1,0,0,0,0
S00316,Central_Equatoria,gold,images\Central_Equatoria\gold\09575900017640200981327.jpg,audio\Central_Equatoria\gold\Central_Equatoria_gold_007.wav,1,0,0,0,0
S00317,Central_Equatoria,gold,images\Central_Equatoria\gold\09598520017699012064927.jpg,audio\Central_Equatoria\gold\Central_Equatoria_gold_008.wav,1,0,0,0,0
S00318,Central_Equatoria,gold,images\Central_Equatoria\gold\09933260017687243119939.jpg,audio\Central_Equatoria\gold\Central_Equatoria_gold_004.wav,1,0,0,0,0
S00319,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\00310390017686622498223.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_007.wav,0,1,1,2,0
S00320,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\00330220017696303889385.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_009.wav,0,1,1,2,0
S00321,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\00352960017688444696809.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_008.wav,0,1,1,2,0
S00322,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\00534000017684106462831.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_003.wav,0,1,1,2,0
S00323,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\00568820017691656023123.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_007.wav,0,1,1,2,0
S00324,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\00582650017688590462559.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_008.wav,0,1,1,2,0
S00325,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\00741150017686622484505.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_002.wav,0,1,1,2,0
S00326,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\01031880017686381038897.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_002.wav,0,1,1,2,0
S00327,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\01086310017686622511846.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_000.wav,0,1,1,2,0
S00328,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\01088830017686622505138.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_007.wav,0,1,1,2,0
S00329,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\01535130017688450766645.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_003.wav,0,1,1,2,0
S00330,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\01626190017688444703774.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_005.wav,0,1,1,2,0
S00331,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\01852070017685021341087.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_001.wav,0,1,1,2,0
S00332,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\01876760017703265805274.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_004.wav,0,1,1,2,0
S00333,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\02031120017685021302432.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_000.wav,0,1,1,2,0
S00334,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\02141940017689452605374.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_000.wav,0,1,1,2,0
S00335,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\02596060017696293093617.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_007.wav,0,1,1,2,0
S00336,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\02645210017693932031369.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_000.wav,0,1,1,2,0
S00337,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\02830680017685881112868.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_009.wav,0,1,1,2,0
S00338,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\03195120017688444696308.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_006.wav,0,1,1,2,0
S00339,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\03208310017691141456741.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_004.wav,0,1,1,2,0
S00340,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\03279170017696370965724.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_008.wav,0,1,1,2,0
S00341,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\03429230017686622508941.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_002.wav,0,1,1,2,0
S00342,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\03472540017686622481707.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_004.wav,0,1,1,2,0
S00343,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\03541620017686622515094.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_009.wav,0,1,1,2,0
S00344,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\03569560017686381034784.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_006.wav,0,1,1,2,0
S00345,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\03601090017686622493585.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_005.wav,0,1,1,2,0
S00346,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\03654210017688444689163.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_002.wav,0,1,1,2,0
S00347,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\03683550017698741912803.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_007.wav,0,1,1,2,0
S00348,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\03841790017688444703420.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_004.wav,0,1,1,2,0
S00349,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\04166740017689872746415.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_007.wav,0,1,1,2,0
S00350,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\04322520017684291821339.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_001.wav,0,1,1,2,0
S00351,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\05077630017685881117345.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_006.wav,0,1,1,2,0
S00352,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\05134050017688444699161.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_004.wav,0,1,1,2,0
S00353,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\05375790017691141424556.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_006.wav,0,1,1,2,0
S00354,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\05636090017689906535842.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_006.wav,0,1,1,2,0
S00355,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\05768100017688444688003.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_003.wav,0,1,1,2,0
S00356,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\05811490017686622518025.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_006.wav,0,1,1,2,0
S00357,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\05903040017686622486904.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_004.wav,0,1,1,2,0
S00358,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\05938080017688444707191.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_007.wav,0,1,1,2,0
S00359,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\05950530017686381031516.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_003.wav,0,1,1,2,0
S00360,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\05998030017686622498504.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_000.wav,0,1,1,2,0
S00361,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\06080400017686622509993.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_001.wav,0,1,1,2,0
S00362,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\06187110017683747478368.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_004.wav,0,1,1,2,0
S00363,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\06370130017702552158972.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_002.wav,0,1,1,2,0
S00364,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\06442730017692772204617.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_005.wav,0,1,1,2,0
S00365,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\06543310017685021307241.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_002.wav,0,1,1,2,0
S00366,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\06926930017698741901835.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_002.wav,0,1,1,2,0
S00367,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\07156060017702217272087.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_008.wav,0,1,1,2,0
S00368,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\07319230017688444691713.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_004.wav,0,1,1,2,0
S00369,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\07614550017691715256896.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_009.wav,0,1,1,2,0
S00370,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\07791350017689452598760.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_008.wav,0,1,1,2,0
S00371,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\08150490017686622486322.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_001.wav,0,1,1,2,0
S00372,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\08183900017688444682704.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_005.wav,0,1,1,2,0
S00373,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\08296260017689906536238.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_007.wav,0,1,1,2,0
S00374,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\08315140017686622518034.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_000.wav,0,1,1,2,0
S00375,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\08563360017686622499258.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_006.wav,0,1,1,2,0
S00376,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\08661620017695584157649.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_004.wav,0,1,1,2,0
S00377,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\08712310017692786971668.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_008.wav,0,1,1,2,0
S00378,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\08719890017686622505904.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_004.wav,0,1,1,2,0
S00379,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\08767790017698739851415.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_007.wav,0,1,1,2,0
S00380,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\08880990017691141442864.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_003.wav,0,1,1,2,0
S00381,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\08922710017697072639718.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_006.wav,0,1,1,2,0
S00382,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\08957940017695637537377.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_006.wav,0,1,1,2,0
S00383,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\09127730017686381025072.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_002.wav,0,1,1,2,0
S00384,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\09356550017698739887277.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_005.wav,0,1,1,2,0
S00385,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\09563440017695504489055.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_004.wav,0,1,1,2,0
S00386,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\09728390017698739727652.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_009.wav,0,1,1,2,0
S00387,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\09878520017689452595105.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_005.wav,0,1,1,2,0
S00388,Central_Equatoria,chalcopyrite,images\Central_Equatoria\chalcopyrite\09911260017688444692290.jpg,audio\Central_Equatoria\chalcopyrite\Central_Equatoria_chalcopyrite_009.wav,0,1,1,2,0
S00389,Central_Equatoria,hematite,images\Central_Equatoria\hematite\00099180017696915185839.jpg,audio\Central_Equatoria\hematite\Central_Equatoria_hematite_000.wav,0,0,2,0,3
S00390,Central_Equatoria,hematite,images\Central_Equatoria\hematite\00532180017689714598554.jpg,audio\Central_Equatoria\hematite\Central_Equatoria_hematite_002.wav,0,0,2,0,3
S00391,Central_Equatoria,hematite,images\Central_Equatoria\hematite\00623730017700711669624.jpg,audio\Central_Equatoria\hematite\Central_Equatoria_hematite_003.wav,0,0,2,0,3
S00392,Central_Equatoria,hematite,images\Central_Equatoria\hematite\00932430017695786415200.jpg,audio\Central_Equatoria\hematite\Central_Equatoria_hematite_004.wav,0,0,2,0,3
S00393,Central_Equatoria,hematite,images\Central_Equatoria\hematite\01223530017696514497130.jpg,audio\Central_Equatoria\hematite\Central_Equatoria_hematite_003.wav,0,0,2,0,3
S00394,Central_Equatoria,hematite,images\Central_Equatoria\hematite\01233850017695641844707.jpg,audio\Central_Equatoria\hematite\Central_Equatoria_hematite_002.wav,0,0,2,0,3
S00395,Central_Equatoria,hematite,images\Central_Equatoria\hematite\01380160017701828204638.jpg,audio\Central_Equatoria\hematite\Central_Equatoria_hematite_000.wav,0,0,2,0,3
S00396,Central_Equatoria,hematite,images\Central_Equatoria\hematite\01534550017695650254245.jpg,audio\Central_Equatoria\hematite\Central_Equatoria_hematite_001.wav,0,0,2,0,3
S00397,Central_Equatoria,hematite,images\Central_Equatoria\hematite\01793730017697962376060.jpg,audio\Central_Equatoria\hematite\Central_Equatoria_hematite_003.wav,0,0,2,0,3
S00398,Central_Equatoria,hematite,images\Central_Equatoria\hematite\01880740017701828217578.jpg,audio\Central_Equatoria\hematite\Central_Equatoria_hematite_003.wav,0,0,2,0,3
S00399,Central_Equatoria,hematite,images\Central_Equatoria\hematite\01900740017696514458993.jpg,audio\Central_Equatoria\hematite\Central_Equatoria_hematite_002.wav,0,0,2,0,3
S00400,Central_Equatoria,hematite,images\Central_Equatoria\hematite\01945340017696915858122.jpg,audio\Central_Equatoria\hematite\Central_Equatoria_hematite_004.wav,0,0,2,0,3
S00401,Central_Equatoria,hematite,images\Central_Equatoria\hematite\02590860017695786561754.jpg,audio\Central_Equatoria\hematite\Central_Equatoria_hematite_001.wav,0,0,2,0,3
S00402,Central_Equatoria,hematite,images\Central_Equatoria\hematite\02645210017693932031369.jpg,audio\Central_Equatoria\hematite\Central_Equatoria_hematite_004.wav,0,0,2,0,3
S00403,Central_Equatoria,hematite,images\Central_Equatoria\hematite\02894490017695584155029.jpg,audio\Central_Equatoria\hematite\Central_Equatoria_hematite_006.wav,0,0,2,0,3
S00404,Central_Equatoria,hematite,images\Central_Equatoria\hematite\03088800017692934876101.jpg,audio\Central_Equatoria\hematite\Central_Equatoria_hematite_007.wav,0,0,2,0,3
S00405,Central_Equatoria,hematite,images\Central_Equatoria\hematite\03574000017694856784870.jpg,audio\Central_Equatoria\hematite\Central_Equatoria_hematite_006.wav,0,0,2,0,3
S00406,Central_Equatoria,hematite,images\Central_Equatoria\hematite\03968500017696915853516.jpg,audio\Central_Equatoria\hematite\Central_Equatoria_hematite_007.wav,0,0,2,0,3
S00407,Central_Equatoria,hematite,images\Central_Equatoria\hematite\04108240017692676448652.jpg,audio\Central_Equatoria\hematite\Central_Equatoria_hematite_008.wav,0,0,2,0,3
S00408,Central_Equatoria,hematite,images\Central_Equatoria\hematite\04396790017695641763717.jpg,audio\Central_Equatoria\hematite\Central_Equatoria_hematite_001.wav,0,0,2,0,3
S00409,Central_Equatoria,hematite,images\Central_Equatoria\hematite\04494910017702227173669.jpg,audio\Central_Equatoria\hematite\Central_Equatoria_hematite_006.wav,0,0,2,0,3
S00410,Central_Equatoria,hematite,images\Central_Equatoria\hematite\04699350017689714596007.jpg,audio\Central_Equatoria\hematite\Central_Equatoria_hematite_006.wav,0,0,2,0,3
S00411,Central_Equatoria,hematite,images\Central_Equatoria\hematite\04862370017696915173848.jpg,audio\Central_Equatoria\hematite\Central_Equatoria_hematite_008.wav,0,0,2,0,3
S00412,Central_Equatoria,hematite,images\Central_Equatoria\hematite\04949300017696514486404.jpg,audio\Central_Equatoria\hematite\Central_Equatoria_hematite_006.wav,0,0,2,0,3
S00413,Central_Equatoria,hematite,images\Central_Equatoria\hematite\05001250017693853854364.jpg,audio\Central_Equatoria\hematite\Central_Equatoria_hematite_009.wav,0,0,2,0,3
S00414,Central_Equatoria,hematite,images\Central_Equatoria\hematite\05121540017689993407970.jpg,audio\Central_Equatoria\hematite\Central_Equatoria_hematite_007.wav,0,0,2,0,3
S00415,Central_Equatoria,hematite,images\Central_Equatoria\hematite\05258340017700959471765.jpg,audio\Central_Equatoria\hematite\Central_Equatoria_hematite_002.wav,0,0,2,0,3
S00416,Central_Equatoria,hematite,images\Central_Equatoria\hematite\05327640017696915186671.jpg,audio\Central_Equatoria\hematite\Central_Equatoria_hematite_001.wav,0,0,2,0,3
S00417,Central_Equatoria,hematite,images\Central_Equatoria\hematite\05500900017695786389218.jpg,audio\Central_Equatoria\hematite\Central_Equatoria_hematite_000.wav,0,0,2,0,3
S00418,Central_Equatoria,hematite,images\Central_Equatoria\hematite\05599550017695641774220.jpg,audio\Central_Equatoria\hematite\Central_Equatoria_hematite_004.wav,0,0,2,0,3
S00419,Central_Equatoria,hematite,images\Central_Equatoria\hematite\05680320017689714528457.jpg,audio\Central_Equatoria\hematite\Central_Equatoria_hematite_000.wav,0,0,2,0,3
S00420,Central_Equatoria,hematite,images\Central_Equatoria\hematite\05725350017695786541714.jpg,audio\Central_Equatoria\hematite\Central_Equatoria_hematite_000.wav,0,0,2,0,3
S00421,Central_Equatoria,hematite,images\Central_Equatoria\hematite\05790000017695641868290.jpg,audio\Central_Equatoria\hematite\Central_Equatoria_hematite_009.wav,0,0,2,0,3
S00422,Central_Equatoria,hematite,images\Central_Equatoria\hematite\05905070017695786419665.jpg,audio\Central_Equatoria\hematite\Central_Equatoria_hematite_001.wav,0,0,2,0,3
S00423,Central_Equatoria,hematite,images\Central_Equatoria\hematite\06014870017696514444399.jpg,audio\Central_Equatoria\hematite\Central_Equatoria_hematite_005.wav,0,0,2,0,3
S00424,Central_Equatoria,hematite,images\Central_Equatoria\hematite\06070410017695173401666.jpg,audio\Central_Equatoria\hematite\Central_Equatoria_hematite_009.wav,0,0,2,0,3
S00425,Central_Equatoria,hematite,images\Central_Equatoria\hematite\06409350017698739774622.jpg,audio\Central_Equatoria\hematite\Central_Equatoria_hematite_002.wav,0,0,2,0,3
S00426,Central_Equatoria,hematite,images\Central_Equatoria\hematite\06548860017695641782968.jpg,audio\Central_Equatoria\hematite\Central_Equatoria_hematite_005.wav,0,0,2,0,3
S00427,Central_Equatoria,hematite,images\Central_Equatoria\hematite\06836230017696514498442.jpg,audio\Central_Equatoria\hematite\Central_Equatoria_hematite_001.wav,0,0,2,0,3
S00428,Central_Equatoria,hematite,images\Central_Equatoria\hematite\06899690017695786538950.jpg,audio\Central_Equatoria\hematite\Central_Equatoria_hematite_008.wav,0,0,2,0,3
S00429,Central_Equatoria,hematite,images\Central_Equatoria\hematite\06932020017696915177465.jpg,audio\Central_Equatoria\hematite\Central_Equatoria_hematite_008.wav,0,0,2,0,3
S00430,Central_Equatoria,hematite,images\Central_Equatoria\hematite\07183490017695584145039.jpg,audio\Central_Equatoria\hematite\Central_Equatoria_hematite_005.wav,0,0,2,0,3
S00431,Central_Equatoria,hematite,images\Central_Equatoria\hematite\07261250017695641804782.jpg,audio\Central_Equatoria\hematite\Central_Equatoria_hematite_007.wav,0,0,2,0,3
S00432,Central_Equatoria,hematite,images\Central_Equatoria\hematite\07521410017700956568904.jpg,audio\Central_Equatoria\hematite\Central_Equatoria_hematite_004.wav,0,0,2,0,3
S00433,Central_Equatoria,hematite,images\Central_Equatoria\hematite\07750400017689714584476.jpg,audio\Central_Equatoria\hematite\Central_Equatoria_hematite_005.wav,0,0,2,0,3
S00434,Central_Equatoria,hematite,images\Central_Equatoria\hematite\08429580017695786297442.jpg,audio\Central_Equatoria\hematite\Central_Equatoria_hematite_008.wav,0,0,2,0,3
S00435,Central_Equatoria,hematite,images\Central_Equatoria\hematite\08434910017700958966843.jpg,audio\Central_Equatoria\hematite\Central_Equatoria_hematite_005.wav,0,0,2,0,3
S00436,Central_Equatoria,hematite,images\Central_Equatoria\hematite\08463110017695786375280.jpg,audio\Central_Equatoria\hematite\Central_Equatoria_hematite_002.wav,0,0,2,0,3
S00437,Central_Equatoria,hematite,images\Central_Equatoria\hematite\08742130017702029707479.jpg,audio\Central_Equatoria\hematite\Central_Equatoria_hematite_003.wav,0,0,2,0,3
S00438,Central_Equatoria,hematite,images\Central_Equatoria\hematite\08822610017700925651835.jpg,audio\Central_Equatoria\hematite\Central_Equatoria_hematite_001.wav,0,0,2,0,3
S00439,Central_Equatoria,hematite,images\Central_Equatoria\hematite\09031280017695173407216.jpg,audio\Central_Equatoria\hematite\Central_Equatoria_hematite_006.wav,0,0,2,0,3
S00440,Central_Equatoria,hematite,images\Central_Equatoria\hematite\09074020017695641795661.jpg,audio\Central_Equatoria\hematite\Central_Equatoria_hematite_004.wav,0,0,2,0,3
S00441,Central_Equatoria,hematite,images\Central_Equatoria\hematite\09355590017695641826552.jpg,audio\Central_Equatoria\hematite\Central_Equatoria_hematite_002.wav,0,0,2,0,3
S00442,Central_Equatoria,hematite,images\Central_Equatoria\hematite\09679800017695786505407.jpg,audio\Central_Equatoria\hematite\Central_Equatoria_hematite_008.wav,0,0,2,0,3
S00443,Central_Equatoria,hematite,images\Central_Equatoria\hematite\09901260017695641745556.jpg,audio\Central_Equatoria\hematite\Central_Equatoria_hematite_007.wav,0,0,2,0,3
